date,ticker,name,open,high,low,close,volume,turnover
2024-06-19,2317,鴻海,102.14,103.13,100.72,101.84,14782,1505402
2024-06-20,2317,鴻海,102.16,106.18,101.11,105.88,76519,8101825
2024-06-21,2317,鴻海,106.08,106.17,102.73,104.36,62320,6503882
2024-06-24,2317,鴻海,104.79,106.30,102.17,102.74,21701,2229599
2024-06-25,2317,鴻海,102.62,103.71,102.18,102.89,27364,2815361
2024-06-26,2317,鴻海,103.33,104.42,102.52,103.38,19313,1996647
2024-06-27,2317,鴻海,103.31,103.62,102.97,102.99,15379,1583949
2024-06-28,2317,鴻海,103.24,103.89,101.22,101.47,46260,4694017
2024-07-01,2317,鴻海,101.14,102.19,97.21,97.39,36367,3541762
2024-07-02,2317,鴻海,97.86,98.17,95.22,95.71,16180,1548590
2024-07-03,2317,鴻海,95.61,96.18,93.11,93.65,47227,4422973
2024-07-04,2317,鴻海,93.15,95.17,93.00,94.22,7363,693758
2024-07-05,2317,鴻海,93.48,95.37,93.22,94.92,46420,4406218
2024-07-08,2317,鴻海,94.47,95.62,93.76,95.35,15078,1437655
2024-07-09,2317,鴻海,95.55,97.15,94.74,95.62,14101,1348292
2024-07-10,2317,鴻海,94.24,96.67,94.20,95.77,65933,6314483
2024-07-11,2317,鴻海,96.03,98.22,95.74,97.70,52315,5111365
2024-07-12,2317,鴻海,97.45,99.09,96.21,97.76,60084,5873704
2024-07-15,2317,鴻海,97.36,101.35,97.30,100.74,52466,5285297
2024-07-16,2317,鴻海,100.09,101.94,99.73,100.91,63043,6361847
2024-07-17,2317,鴻海,101.20,102.81,100.67,102.25,37689,3853867
2024-07-18,2317,鴻海,101.90,102.36,101.79,101.92,57377,5847879
2024-07-19,2317,鴻海,101.73,102.33,99.42,99.60,66974,6670348
2024-07-22,2317,鴻海,99.90,99.91,98.09,98.11,52668,5167222
2024-07-23,2317,鴻海,98.33,99.72,97.62,97.77,42806,4184952
2024-07-24,2317,鴻海,98.03,98.55,97.26,97.27,44724,4350112
2024-07-25,2317,鴻海,98.57,99.68,97.41,98.22,54522,5355029
2024-07-26,2317,鴻海,98.56,99.18,96.39,98.46,53527,5270244
2024-07-29,2317,鴻海,98.66,99.66,98.65,99.46,22773,2265024
2024-07-30,2317,鴻海,100.81,102.56,100.44,101.90,43277,4409995
2024-07-31,2317,鴻海,101.84,101.89,100.36,100.42,58084,5832622
2024-08-01,2317,鴻海,100.28,102.96,99.64,102.41,77194,7905657
2024-08-02,2317,鴻海,101.95,103.78,101.56,103.78,47518,4931193
2024-08-05,2317,鴻海,104.60,105.43,103.83,103.93,36259,3768382
2024-08-06,2317,鴻海,104.09,105.03,101.51,102.40,51691,5292971
2024-08-07,2317,鴻海,102.11,104.16,100.89,102.70,63512,6522451
2024-08-08,2317,鴻海,103.06,106.78,103.00,104.89,64975,6815524
2024-08-09,2317,鴻海,103.68,104.47,102.76,102.86,26527,2728518
2024-08-12,2317,鴻海,102.58,105.32,102.44,104.60,52374,5478149
2024-08-13,2317,鴻海,103.98,104.84,100.71,101.09,15800,1597165
2024-08-14,2317,鴻海,101.28,104.78,100.91,103.78,20527,2130287
2024-08-15,2317,鴻海,104.19,105.45,103.45,104.65,63510,6646519
2024-08-16,2317,鴻海,105.01,105.54,102.41,102.91,74523,7669216
2024-08-19,2317,鴻海,102.71,104.33,102.32,103.21,17028,1757521
2024-08-20,2317,鴻海,103.58,104.26,103.05,103.71,60045,6227003
2024-08-21,2317,鴻海,103.46,105.41,102.60,105.05,69414,7291621
2024-08-22,2317,鴻海,105.19,105.65,102.95,103.09,53306,5495054
2024-08-23,2317,鴻海,103.91,105.75,103.36,104.17,43344,4515228
2024-08-26,2317,鴻海,103.57,104.35,103.22,104.31,44910,4684657
2024-08-27,2317,鴻海,104.42,104.53,102.67,102.72,34487,3542438
2024-08-28,2317,鴻海,102.51,103.93,100.04,101.35,55171,5591731
2024-08-29,2317,鴻海,101.54,101.81,100.00,100.24,41910,4200930
2024-08-30,2317,鴻海,100.27,101.66,96.72,97.25,55469,5394112
2024-09-02,2317,鴻海,97.63,98.85,96.73,97.68,46808,4572120
2024-09-03,2317,鴻海,97.81,103.82,97.55,103.55,42720,4423534
2024-09-04,2317,鴻海,103.49,104.78,102.20,102.94,45485,4682367
2024-09-05,2317,鴻海,103.16,103.61,101.12,101.20,42554,4306412
2024-09-06,2317,鴻海,100.95,102.08,100.27,101.79,58517,5956371
2024-09-09,2317,鴻海,102.70,104.61,101.48,101.64,42186,4287651
2024-09-10,2317,鴻海,102.64,102.72,99.83,100.99,29525,2981861
2024-09-11,2317,鴻海,100.83,103.98,100.37,103.40,23046,2382969
2024-09-12,2317,鴻海,103.34,104.21,100.89,102.02,16354,1668482
2024-09-13,2317,鴻海,102.02,104.06,101.36,102.76,51543,5296457
2024-09-16,2317,鴻海,103.63,103.65,101.35,101.50,51150,5191541
2024-09-17,2317,鴻海,101.18,102.71,98.62,98.85,54357,5373004
2024-09-18,2317,鴻海,98.42,98.44,97.10,97.31,20363,1981549
2024-09-19,2317,鴻海,96.87,99.37,96.77,99.30,18051,1792551
2024-09-20,2317,鴻海,99.35,99.48,98.44,98.87,47393,4685621
2024-09-23,2317,鴻海,98.78,101.81,98.38,101.65,79268,8057287
2024-09-24,2317,鴻海,102.61,103.27,100.16,100.59,14926,1501407
2024-09-25,2317,鴻海,101.36,101.93,97.73,98.15,32869,3226011
2024-09-26,2317,鴻海,98.24,98.31,97.23,97.54,60601,5911138
2024-09-27,2317,鴻海,97.25,106.59,96.41,105.09,31509,3311368
2024-09-30,2317,鴻海,105.12,105.49,104.85,104.99,38182,4008742
2024-10-01,2317,鴻海,105.57,106.70,104.26,104.27,68606,7153401
2024-10-02,2317,鴻海,104.20,104.22,102.85,103.39,26736,2764121
2024-10-03,2317,鴻海,103.69,104.40,101.30,101.94,15827,1613403
2024-10-04,2317,鴻海,102.10,102.43,98.82,98.92,55859,5525377
2024-10-07,2317,鴻海,99.17,99.67,96.57,97.45,66167,6447900
2024-10-08,2317,鴻海,97.20,100.38,95.68,98.50,35680,3514579
2024-10-09,2317,鴻海,98.26,99.38,97.35,99.06,28405,2813730
2024-10-10,2317,鴻海,99.49,101.19,98.66,100.56,8668,871653
2024-10-11,2317,鴻海,100.80,100.98,98.79,99.47,41726,4150299
2024-10-14,2317,鴻海,99.72,100.54,97.56,97.87,65589,6419439
2024-10-15,2317,鴻海,97.86,98.09,96.54,97.85,49762,4869400
2024-10-16,2317,鴻海,97.66,100.28,96.94,98.93,67809,6708578
2024-10-17,2317,鴻海,98.64,100.16,98.29,99.72,25712,2564092
2024-10-18,2317,鴻海,99.97,102.19,98.78,101.57,73338,7449186
2024-10-21,2317,鴻海,102.28,102.81,99.94,100.14,13041,1305967
2024-10-22,2317,鴻海,100.36,100.55,96.82,97.02,82971,8049861
2024-10-23,2317,鴻海,97.01,97.41,96.38,96.70,21126,2042936
2024-10-24,2317,鴻海,96.37,97.16,94.09,94.35,47460,4477951
2024-10-25,2317,鴻海,94.42,95.02,92.31,93.30,9999,932951
2024-10-28,2317,鴻海,92.80,93.20,91.45,91.61,70837,6489533
2024-10-29,2317,鴻海,91.20,95.91,90.24,95.71,54732,5238253
2024-10-30,2317,鴻海,95.85,97.50,95.56,95.74,50026,4789552
2024-10-31,2317,鴻海,95.68,96.40,95.33,95.55,19676,1879984
2024-11-01,2317,鴻海,96.62,97.71,95.44,97.29,73766,7176996
2024-11-04,2317,鴻海,97.50,97.62,95.48,96.09,14754,1417775
2024-11-05,2317,鴻海,95.99,96.52,95.23,95.41,54044,5156221
2024-11-06,2317,鴻海,95.27,99.94,95.13,99.29,46395,4606705
2024-11-07,2317,鴻海,99.49,104.88,99.11,103.84,67100,6967682
2024-11-08,2317,鴻海,105.60,106.65,105.37,106.11,64682,6863649
2024-11-11,2317,鴻海,106.12,106.21,102.84,103.36,45366,4688937
2024-11-12,2317,鴻海,103.33,104.16,102.61,104.05,41139,4280528
2024-11-13,2317,鴻海,104.02,106.96,103.40,106.56,60090,6403105
2024-11-14,2317,鴻海,106.84,106.93,106.30,106.35,26730,2842757
2024-11-15,2317,鴻海,105.54,107.06,103.91,106.90,14437,1543262
2024-11-18,2317,鴻海,106.15,110.38,105.23,110.34,15607,1722065
2024-11-19,2317,鴻海,110.73,112.02,110.67,111.86,45505,5090413
2024-11-20,2317,鴻海,111.82,114.30,111.77,113.49,27223,3089549
2024-11-21,2317,鴻海,113.52,114.70,112.72,114.25,35482,4053851
2024-11-22,2317,鴻海,112.83,116.09,112.63,115.55,32374,3740710
2024-11-25,2317,鴻海,116.42,118.09,115.92,117.15,65938,7724705
2024-11-26,2317,鴻海,117.42,120.77,116.80,120.01,45802,5496886
2024-11-27,2317,鴻海,120.49,121.11,120.23,120.86,43826,5296653
2024-11-28,2317,鴻海,120.15,120.58,119.41,119.79,20041,2400614
2024-11-29,2317,鴻海,120.74,121.39,120.22,120.33,42482,5111940
2024-12-02,2317,鴻海,119.75,122.71,119.09,121.66,14310,1740948
2024-12-03,2317,鴻海,122.85,123.70,120.44,120.93,36821,4452874
2024-12-04,2317,鴻海,121.11,121.45,120.17,121.33,41476,5032363
2024-12-05,2317,鴻海,120.87,121.57,119.09,120.40,32235,3880967
2024-12-06,2317,鴻海,120.51,124.04,119.97,123.86,40744,5046532
2024-12-09,2317,鴻海,124.37,125.16,122.02,122.86,45627,5605671
2024-12-10,2317,鴻海,123.41,124.76,122.17,123.93,8876,1100024
2024-12-11,2317,鴻海,124.05,124.99,120.19,121.29,66344,8046978
2024-12-12,2317,鴻海,121.00,121.41,120.40,120.70,31928,3853589
2024-12-13,2317,鴻海,121.42,122.06,121.01,122.00,22263,2715995
2024-12-16,2317,鴻海,121.73,122.39,113.31,114.16,18499,2111801
2024-12-17,2317,鴻海,114.85,115.25,109.48,110.37,28364,3130559
2024-12-18,2317,鴻海,109.55,111.11,108.91,110.21,9032,995409
2024-01-02,2454,聯發科,852.09,858.57,786.71,796.52,556394,443179148
2024-01-03,2454,聯發科,793.92,794.18,746.61,747.32,575090,429777933
2024-01-04,2454,聯發科,743.51,771.84,740.56,760.39,175839,133706169
2024-01-05,2454,聯發科,763.21,770.23,731.79,744.07,156143,116180642
2024-01-08,2454,聯發科,750.39,765.73,738.67,747.45,455363,340362360
2024-01-09,2454,聯發科,751.29,756.02,739.43,743.00,320718,238292095
2024-01-10,2454,聯發科,750.83,754.56,739.48,751.22,452045,339586586
2024-01-11,2454,聯發科,752.48,808.35,748.84,795.25,346884,275859028
2024-01-12,2454,聯發科,793.32,834.98,783.92,810.45,452294,366561847
2024-01-15,2454,聯發科,799.47,817.64,792.54,804.02,408593,328517853
2024-01-16,2454,聯發科,798.60,801.34,790.45,801.12,241867,193765346
2024-01-17,2454,聯發科,803.07,812.69,799.41,809.81,269374,218141442
2024-01-18,2454,聯發科,809.37,817.02,774.91,781.78,146346,114410731
2024-01-19,2454,聯發科,787.81,791.16,782.60,788.00,312203,246016507
2024-01-22,2454,聯發科,782.62,802.38,773.61,793.75,414087,328680453
2024-01-23,2454,聯發科,792.38,812.82,775.21,807.26,256203,206821350
2024-01-24,2454,聯發科,807.06,829.56,795.52,824.71,170159,140332255
2024-01-25,2454,聯發科,812.04,867.65,800.65,860.93,585663,504217483
2024-01-26,2454,聯發科,859.00,888.11,850.62,876.91,356975,313035935
2024-01-29,2454,聯發科,880.51,884.96,846.12,852.19,466055,397169656
2024-01-30,2454,聯發科,851.27,890.85,838.05,882.87,454977,401683584
2024-01-31,2454,聯發科,878.37,900.74,873.89,891.69,438893,391356155
2024-02-01,2454,聯發科,895.43,927.81,875.52,923.30,439287,405593822
2024-02-02,2454,聯發科,920.80,931.64,858.69,874.77,150652,131785782
2024-02-05,2454,聯發科,869.95,883.83,864.80,876.96,73101,64106670
2024-02-06,2454,聯發科,872.35,888.25,871.90,886.52,486492,431283319
2024-02-07,2454,聯發科,880.56,912.10,864.66,894.37,195063,174458465
2024-02-08,2454,聯發科,901.08,931.53,888.88,913.73,395434,361320684
2024-02-09,2454,聯發科,914.25,937.34,896.52,927.59,75403,69942837
2024-02-12,2454,聯發科,937.74,968.14,930.55,955.56,150895,144188518
2024-02-13,2454,聯發科,938.92,947.95,921.63,925.61,208388,192886677
2024-02-14,2454,聯發科,907.22,955.73,871.34,939.48,477115,448240715
2024-02-15,2454,聯發科,934.36,977.41,931.31,971.40,129056,125365383
2024-02-16,2454,聯發科,966.22,972.68,925.56,927.67,75831,70346041
2024-02-19,2454,聯發科,921.60,963.18,911.15,953.04,168614,160695096
2024-02-20,2454,聯發科,936.94,980.50,932.46,964.97,117661,113539877
2024-02-21,2454,聯發科,975.03,993.64,964.82,971.68,461188,448128938
2024-02-22,2454,聯發科,970.12,972.24,957.37,958.43,459098,440013133
2024-02-23,2454,聯發科,952.53,978.70,939.29,971.63,84268,81876948
2024-02-26,2454,聯發科,985.31,997.87,924.23,945.91,282976,267668712
2024-02-27,2454,聯發科,953.65,973.36,938.71,951.43,189930,180705052
2024-02-28,2454,聯發科,959.07,961.16,888.72,892.78,470077,419676887
2024-02-29,2454,聯發科,898.92,905.39,867.40,877.02,389153,341293260
2024-03-01,2454,聯發科,885.23,900.47,859.02,865.37,258841,223993420
2024-03-04,2454,聯發科,856.07,874.89,842.32,864.13,149584,129260369
2024-03-05,2454,聯發科,870.29,888.30,859.81,859.85,270321,232435014
2024-03-06,2454,聯發科,858.04,904.01,842.78,883.62,150703,133164381
2024-03-07,2454,聯發科,884.01,896.82,856.08,882.59,328703,290110625
2024-03-08,2454,聯發科,880.27,906.72,865.81,901.25,119092,107332071
2024-03-11,2454,聯發科,898.20,902.58,852.54,878.13,220594,193710319
2024-03-12,2454,聯發科,875.84,883.64,851.32,853.14,574707,490303423
2024-03-13,2454,聯發科,848.25,935.31,847.43,934.08,377797,352893929
2024-03-14,2454,聯發科,923.51,925.85,881.87,890.53,391561,348697250
2024-03-15,2454,聯發科,884.57,909.68,871.85,905.25,481046,435467321
2024-03-18,2454,聯發科,907.15,918.60,878.39,896.82,290471,260500345
2024-03-19,2454,聯發科,893.41,898.55,857.43,868.86,319201,277341913
2024-03-20,2454,聯發科,868.18,901.15,851.08,899.91,582618,524302532
2024-03-21,2454,聯發科,903.58,920.13,884.04,896.01,416173,372896258
2024-03-22,2454,聯發科,899.36,912.41,877.71,879.76,259125,227968872
2024-03-25,2454,聯發科,886.64,903.64,874.59,878.39,388378,341146912
2024-03-26,2454,聯發科,872.85,892.67,858.49,886.50,355675,315307509
2024-03-27,2454,聯發科,880.99,926.48,863.53,914.09,490732,448574018
2024-03-28,2454,聯發科,916.92,919.56,896.07,918.43,160228,147157736
2024-03-29,2454,聯發科,913.58,966.52,905.57,965.03,340868,328948197
2024-04-01,2454,聯發科,972.29,983.97,914.11,920.71,167033,153788547
2024-04-02,2454,聯發科,923.26,927.44,873.75,875.19,238704,208912491
2024-04-03,2454,聯發科,875.16,876.25,827.78,831.09,201422,167399721
2024-04-04,2454,聯發科,834.26,860.90,824.65,840.13,349117,293301975
2024-04-05,2454,聯發科,849.98,874.70,845.32,866.17,195580,169406219
2024-04-08,2454,聯發科,868.25,872.98,845.21,863.25,397911,343495165
2024-04-09,2454,聯發科,855.75,878.25,847.97,865.51,429621,371841181
2024-04-10,2454,聯發科,868.47,881.90,844.37,844.76,328616,277600397
2024-04-11,2454,聯發科,840.62,889.29,840.23,887.22,71270,63232005
2024-04-12,2454,聯發科,883.61,886.86,870.66,875.44,307237,268966649
2024-04-15,2454,聯發科,875.32,900.93,849.27,856.67,381197,326560828
2024-04-16,2454,聯發科,848.08,879.40,825.49,852.64,258776,220643237
2024-04-17,2454,聯發科,852.46,889.62,832.44,877.42,365133,320373926
2024-04-18,2454,聯發科,877.98,893.53,875.73,892.96,403325,360152091
2024-04-19,2454,聯發科,898.56,925.87,893.20,903.36,218686,197552388
2024-04-22,2454,聯發科,893.96,912.75,892.37,907.55,59265,53786159
2024-04-23,2454,聯發科,908.56,924.57,902.47,918.30,151343,138978838
2024-04-24,2454,聯發科,915.50,1031.73,899.62,1028.90,277525,285544528
2024-04-25,2454,聯發科,1036.34,1045.58,1016.57,1024.30,112490,115223068
2024-04-26,2454,聯發科,1013.95,1027.89,993.50,1010.18,291405,294370677
2024-04-29,2454,聯發科,1009.57,1013.01,942.69,950.82,521527,495877790
2024-04-30,2454,聯發科,961.48,961.79,932.31,951.17,441244,419699637
2024-05-01,2454,聯發科,962.98,969.54,909.58,926.16,247454,229182033
2024-05-02,2454,聯發科,907.71,951.77,907.39,943.05,175034,165065389
2024-05-03,2454,聯發科,947.06,959.59,941.51,950.57,122402,116352226
2024-05-06,2454,聯發科,950.69,954.33,917.81,928.07,180026,167076912
2024-05-07,2454,聯發科,941.77,959.86,898.44,900.55,343301,309159318
2024-05-08,2454,聯發科,903.35,947.80,894.59,936.96,382688,358564338
2024-05-09,2454,聯發科,929.66,934.22,924.35,932.56,128945,120248699
2024-05-10,2454,聯發科,948.19,958.41,916.81,923.28,432572,399385610
2024-05-13,2454,聯發科,916.52,948.80,901.25,943.47,494290,466349892
2024-05-14,2454,聯發科,938.05,958.62,911.01,917.01,426295,390914737
2024-05-15,2454,聯發科,915.21,917.07,914.24,914.97,454730,416063762
2024-05-16,2454,聯發科,914.53,953.58,909.87,934.81,297560,278162529
2024-05-17,2454,聯發科,931.12,1008.48,913.98,992.51,532453,528463260
2024-05-20,2454,聯發科,989.22,1020.04,980.81,1008.89,473606,477816721
2024-05-21,2454,聯發科,1006.14,1011.91,967.50,981.48,181280,177922776
2024-05-22,2454,聯發科,976.01,976.49,938.65,942.38,246617,232406082
2024-05-23,2454,聯發科,932.94,955.95,921.79,940.94,388809,365847329
2024-05-24,2454,聯發科,945.72,963.26,935.52,953.07,485840,463040051
2024-05-27,2454,聯發科,954.17,977.50,947.39,956.16,414388,396221919
2024-05-28,2454,聯發科,953.81,1006.07,947.16,989.37,423151,418651044
2024-05-29,2454,聯發科,987.20,1014.13,973.78,1011.77,460388,465805637
2024-05-30,2454,聯發科,1001.53,1024.62,991.11,1015.50,106241,107887351
2024-05-31,2454,聯發科,1010.10,1032.36,981.44,1016.53,219429,223056578
2024-06-03,2454,聯發科,1014.35,1026.15,984.22,992.96,352755,350272841
2024-06-04,2454,聯發科,999.35,1031.25,994.04,1019.69,399249,407111760
2024-06-05,2454,聯發科,1015.25,1027.35,1011.33,1027.18,449208,461415743
2024-06-06,2454,聯發科,1018.40,1063.35,1012.68,1045.08,402061,420185466
2024-06-07,2454,聯發科,1051.99,1095.26,1042.72,1065.47,466218,496739726
2024-06-10,2454,聯發科,1066.49,1074.24,1018.54,1033.82,156574,161869056
2024-06-11,2454,聯發科,1040.71,1075.98,1016.48,1063.97,377082,401204729
2024-06-12,2454,聯發科,1061.69,1128.13,1027.82,1122.78,339279,380936872
2024-06-13,2454,聯發科,1124.10,1131.33,1086.43,1108.37,249718,276778904
2024-06-14,2454,聯發科,1099.61,1129.14,1082.18,1127.66,203334,229291609
2024-06-17,2454,聯發科,1138.96,1151.66,1121.35,1139.64,473966,540152358
2024-06-18,2454,聯發科,1138.81,1172.16,1121.79,1157.27,291857,337758532
2024-06-19,2454,聯發科,1152.89,1158.25,1101.42,1121.81,470192,527465759
2024-06-20,2454,聯發科,1137.74,1140.93,1109.14,1109.59,144952,160837461
2024-06-21,2454,聯發科,1110.52,1127.43,1071.64,1118.54,484206,541603201
2024-06-24,2454,聯發科,1134.62,1141.28,1095.82,1118.33,64173,71766527
2024-06-25,2454,聯發科,1125.49,1133.66,1083.11,1098.90,208106,228687129
2024-06-26,2454,聯發科,1088.31,1102.46,1064.45,1097.19,217979,239164937
2024-06-27,2454,聯發科,1094.80,1115.71,1082.09,1094.18,461442,504900322
2024-06-28,2454,聯發科,1094.08,1197.63,1088.74,1177.10,312948,368371776
2024-07-01,2454,聯發科,1173.51,1193.89,1118.05,1118.61,600090,671267440
2024-07-02,2454,聯發科,1117.75,1126.82,1046.48,1083.36,116945,126693001
2024-07-03,2454,聯發科,1087.86,1122.71,1077.53,1107.91,457899,507310715
2024-07-04,2454,聯發科,1116.46,1151.54,1100.80,1128.36,161470,182197018
2024-07-05,2454,聯發科,1138.67,1147.00,1126.53,1129.47,439647,496566808
2024-07-08,2454,聯發科,1132.13,1149.50,1071.01,1090.23,478183,521328036
2024-07-09,2454,聯發科,1091.47,1113.92,1077.30,1109.15,424534,470870627
2024-07-10,2454,聯發科,1099.04,1131.54,1092.64,1108.20,220022,243827427
2024-07-11,2454,聯發科,1108.37,1125.44,1061.51,1086.88,510298,554630952
2024-07-12,2454,聯發科,1079.13,1094.52,1032.34,1042.51,579266,603891077
2024-07-15,2454,聯發科,1044.74,1061.90,1026.98,1042.78,112159,116957199
2024-07-16,2454,聯發科,1049.20,1069.93,1005.68,1018.21,328869,334857772
2024-07-17,2454,聯發科,1017.39,1022.71,970.68,987.90,303572,299897614
2024-07-18,2454,聯發科,986.32,1001.10,923.96,927.88,79285,73566581
2024-07-19,2454,聯發科,924.44,928.48,899.68,916.68,119108,109184492
2024-07-22,2454,聯發科,929.13,929.80,916.14,928.55,98868,91804372
2024-07-23,2454,聯發科,924.52,930.72,920.20,928.28,77236,71696249
2024-07-24,2454,聯發科,933.06,947.22,909.90,936.00,309192,289405061
2024-07-25,2454,聯發科,942.42,959.99,908.95,910.76,457664,416822078
